state,action,next_state,SINR
"[1, 6000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 6000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-19.033658981323242
"[1, 6000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 6000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-18.955501556396484
"[1, 6000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 6000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-18.977258682250977
"[1, 6000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 6000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-18.757709503173828
"[1, 6000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 6000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-19.024030685424805
"[1, 6000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 2000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.68893814086914
"[1, 2000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 2000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.201644897460938
"[1, 2000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 2000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.118911743164062
"[1, 2000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 2000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.697368621826172
"[1, 2000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 2000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.082809448242188
"[1, 2000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 2000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.2460994720459
"[1, 2000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 2000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.05575180053711
"[1, 2000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.586627960205078
"[1, 3000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.136207580566406
"[1, 3000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.54552459716797
"[1, 3000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.67160415649414
"[1, 3000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.010297775268555
"[1, 3000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.292417526245117
"[1, 3000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.890039443969727
"[1, 3000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.763200759887695
"[1, 3500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.046428680419922
"[1, 3500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.860017776489258
"[1, 3500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.936647415161133
"[1, 3500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.787044525146484
"[1, 3500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.2455997467041
"[1, 3500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 3500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.97821617126465
"[1, 3500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 4000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.71623992919922
"[1, 4000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 4000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.754329681396484
"[1, 4000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 4000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.00419807434082
"[1, 4000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 4000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.07068634033203
"[1, 4000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 4000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.150718688964844
"[1, 4000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 4000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.845863342285156
"[1, 4000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 4000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.911212921142578
"[1, 4000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 0, 1, 0]","[1, 4500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.02413558959961
"[1, 4500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.960113525390625
"[1, 4500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.143415451049805
"[1, 4500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.18929672241211
"[1, 4500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.95223617553711
"[1, 4500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.708213806152344
"[1, 4500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.830840110778809
"[1, 4500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.920877456665039
"[1, 5000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.166852951049805
"[1, 5000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.976661682128906
"[1, 5000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.360142707824707
"[1, 5000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.026902198791504
"[1, 5000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.120528221130371
"[1, 5000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.203256607055664
"[1, 5000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.072964668273926
"[1, 6000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.080925941467285
"[1, 6000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.27869987487793
"[1, 6000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.126723289489746
"[1, 6000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.949544906616211
"[1, 6000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.06892204284668
"[1, 6000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.09774112701416
"[1, 6000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-12.01910400390625
"[1, 2000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.01910400390625
"[1, 2000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.012807846069336
"[1, 2000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.019021987915039
"[1, 2000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.811716079711914
"[1, 2000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.96744441986084
"[1, 2000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.076482772827148
"[1, 2000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.227884292602539
"[1, 3000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.844257354736328
"[1, 3000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.359268188476562
"[1, 3000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.005071640014648
"[1, 3000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.215399742126465
"[1, 3000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.048746109008789
"[1, 3000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.22372055053711
"[1, 3000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.054635047912598
"[1, 3500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.191377639770508
"[1, 3500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.320865631103516
"[1, 3500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.873167991638184
"[1, 3500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.278005599975586
"[1, 3500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.07834243774414
"[1, 3500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.198535919189453
"[1, 3500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.984434127807617
"[1, 4000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.084514617919922
"[1, 4000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.235237121582031
"[1, 4000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.17479133605957
"[1, 4000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.185976028442383
"[1, 4000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.800617218017578
"[1, 4000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.862272262573242
"[1, 4000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.073765754699707
"[1, 4500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.180686950683594
"[1, 4500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.003512382507324
"[1, 4500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.88299560546875
"[1, 4500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.274787902832031
"[1, 4500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.006912231445312
"[1, 4500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 4500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.158461570739746
"[1, 4500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.939724922180176
"[1, 5000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.074690818786621
"[1, 5000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.085248947143555
"[1, 5000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.04336166381836
"[1, 5000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.973113059997559
"[1, 5000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.970413208007812
"[1, 5000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 5000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.048194885253906
"[1, 5000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.97346305847168
"[1, 6000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.947227478027344
"[1, 6000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.098739624023438
"[1, 6000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.342509269714355
"[1, 6000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.931947708129883
"[1, 6000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.136760711669922
"[1, 6000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 6000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.93869400024414
"[1, 6000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.171278953552246
"[1, 2000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.039676666259766
"[1, 2000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.815727233886719
"[1, 2000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.980500221252441
"[1, 2000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.411584854125977
"[1, 2000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.238861083984375
"[1, 2000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 2000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.989234924316406
"[1, 2000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 1, 0]","[1, 3000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.813830375671387
